Deal date,Status,Product,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected total,Provisions,Expected till date,Collected till date,Collected till date by owner,Expected IRR,Actual IRR
30-Dec-24,Executed,claim,10494.83,0.05,9938.59,0,556.24,4,0,0,0,0,9938.59,2628.86,0,2628.86,7865.97,10442.4,52.43,10400.4,2628.86,2628.86,0.19,0
30-Dec-24,Executed,claim,4754.9,0.05,4502.8,0,252.1,17,0,0,0,0,4502.8,1629.83,0,1629.83,3125.07,4731.15,23.75,4712.11,1629.83,1629.83,0.19,0
30-Dec-24,Completed,claim,8781.16,0.05,8315.74,0,465.42,3,0,0,0,0,8315.74,8781.16,0,8781.16,0,8737.29,43.87,8702.15,8781.16,8781.16,0.19,0.47
30-Dec-24,Executed,claim,2939.08,0.05,2783.3,0,155.78,3,0,0,0,0,2783.3,165.54,0,165.54,2773.54,2924.4,14.68,2912.63,165.54,165.54,0.19,0
30-Dec-24,Completed,claim,6743.28,0.05,6385.85,0,357.43,8,0,0,0,0,6385.85,6743.28,0,6743.28,0,6709.59,33.69,6682.6,6743.28,6743.28,0.19,0.14
30-Dec-24,Executed,claim,6732.66,0.05,6375.57,0,357.09,50,0,0,0,0,6375.57,6688.43,0,6688.43,44.23,6699.02,33.64,6672.08,6688.43,6688.43,0.19,0.46
30-Dec-24,Completed,claim,8602.95,0.05,8146.89,0,456.06,19,0,0,0,0,8146.89,8602.95,0,8602.95,0,8559.97,42.98,8523.32,8602.95,8602.95,0.19,0.61
30-Dec-24,Executed,claim,3641.18,0.05,3448.19,0,192.99,1,0,0,0,0,3448.19,0,0,0,3641.18,3622.99,18.19,3608.42,0,0,0.19,0
30-Dec-24,Executed,claim,2987.24,0.05,2828.88,0,158.36,7,0,0,0,0,2828.88,433.76,0,433.76,2553.48,2972.32,14.92,2960.36,433.76,433.76,0.19,0
30-Dec-24,Completed,claim,2990.95,0.05,2832.42,0,158.53,1,0,0,0,0,2832.42,2990.95,0,2990.95,0,2976.01,14.94,2964.04,2990.95,2990.95,0.19,0.08
30-Dec-24,Executed,claim,4159.92,0.05,3939.33,0,220.59,25,0,0,0,0,3939.33,1056.61,0,1056.61,3103.31,4139.14,20.78,4122.49,1056.61,1056.61,0.19,0
30-Dec-24,Completed,claim,60638.8,0.05,57606.75,0,3032.05,33,7410,0,125,0,50071.75,57290.8,3348,60638.8,0,60335.61,303.19,59585.82,60638.8,60638.8,0.17,0.56
30-Dec-24,Completed,claim,5747.69,0.05,5460.26,0,287.43,11,0,0,0,0,5460.26,5747.68,0.01,5747.69,0,5718.97,28.72,5653.77,5747.69,5747.69,0.17,0.47
30-Dec-24,Executed,claim,204760.36,0.05,194520.47,0,10239.89,480,0,0,0,0,194520.47,200002.72,2713.44,202716.16,2044.2,203737.47,1022.89,201618.96,202716.16,202506.64,0.17,0.61
30-Dec-24,Executed,claim,51369.98,0.04,49177.82,40086.05,2192.16,716,4065,0,125,0,44987.82,47597.28,3772.7,51369.98,0,51109.69,260.29,51106.79,51300.16,51300.16,0.17,0.22
30-Dec-24,Executed,claim,34820.34,0.06,32657.79,0,2162.55,605,0,0,125,0,32532.79,29787.44,4877.9,34665.34,155,34646.34,174,32995.7,34188.62,34188.62,0.18,0.43
30-Dec-24,Executed,claim,34921,0.05,33297.05,33297.05,1623.95,55,0,6500,125,0,26672.05,34312,609,34921,0,34746.3,174.7,34726.4,34543,34543,0.19,1.97
30-Dec-24,Completed,claim,22631.34,0.05,21594.81,0,1036.53,73,4276,0,125,0,17193.81,22521.34,110,22631.34,0,22518.13,113.21,22415.49,22631.34,22631.34,0.23,1.11
30-Dec-24,Completed,claim,23184.33,0.05,22077.21,0,1107.12,80,0,0,0,0,22077.21,22409.81,774.52,23184.33,0,23068.46,115.87,22902.51,23184.33,23184.33,0.24,1.05
30-Dec-24,Executed,claim,11166,0.05,10646.61,0,519.39,64,216,0,125,0,10305.61,11071,0,11071,95,11110.1,55.9,11110.1,11071,11071,0.21,0.08
30-Dec-24,Completed,claim,127481.95,0.05,121616.63,90.75,5865.32,120,0,0,125,0,121491.63,127481.95,0,127481.95,0,126844.05,637.9,126839.55,127481.95,127481.95,0.2,1.53
30-Dec-24,Completed,claim,220445.79,0.04,210548.52,0,9897.27,935,47845,0,125,0,162578.52,193549.54,26896.25,220445.79,0,219342.79,1103,219325.49,220445.79,220445.79,0.18,0.54
30-Dec-24,Completed,claim,37214.12,0.05,35260.03,0,1954.09,119,1417,0,125,0,33718.03,36248.77,965.35,37214.12,0,37028.02,186.1,36709.72,37214.12,37214.12,0.19,0.63
30-Dec-24,Executed,claim,20364.97,0.05,19381.35,0,983.62,86,0,0,125,0,19256.35,17714.4,1963.18,19677.58,687.39,20261.78,103.19,20084.42,19677.58,19677.58,0.21,0.12
31-Dec-24,Completed,claim,10713.7,0.05,10178.01,0,535.69,4,0,0,125,0,10053.01,10713.7,0,10713.7,0,10659.8,53.9,10659.8,10713.7,10713.7,0.21,0.68
31-Dec-24,Completed,claim,94118.25,0.05,89788.4,0,4329.85,90,0,0,125,0,89663.4,94118.25,0,94118.25,0,93647.95,470.3,93644.55,94118.25,94118.25,0.14,2.09
31-Dec-24,Completed,claim,1876.23,0.05,1776.74,0,99.49,11,0,0,125,0,1651.74,1876.23,0,1876.23,0,1866.86,9.37,1858.76,1876.23,1876.23,0.18,0.5
31-Dec-24,Executed,claim,713.84,0.05,675.97,0,37.87,9,0,0,0,0,675.97,685.04,0,685.04,28.8,710.27,3.57,707.19,685.04,685.04,0.18,0.05
31-Dec-24,Completed,claim,301.6,0.05,285.59,0,16.01,6,0,0,0,0,285.59,301.6,0,301.6,0,300.09,1.51,298.79,301.6,301.6,0.18,0.58
31-Dec-24,Executed,claim,6721.46,0.05,6365.21,0,356.25,2,0,0,0,0,6365.21,3527,0,3527,3194.46,6687.89,33.57,6658.88,3527,3527,0.18,0
31-Dec-24,Executed,claim,5537.87,0.05,5244.34,0,293.53,4,0,0,0,0,5244.34,254.7,0,254.7,5283.17,5510.21,27.66,5486.31,254.7,254.7,0.18,0
31-Dec-24,Completed,claim,541.28,0.05,512.55,0,28.73,7,0,0,0,0,512.55,541.28,0,541.28,0,538.58,2.7,536.24,541.28,541.28,0.18,0.23
31-Dec-24,Completed,claim,87900,0.05,83812.62,0,4087.38,18,0,0,125,0,83687.62,87900,0,87900,0,87460.4,439.6,87166.8,87900,87900,0.31,0.83
31-Dec-24,Completed,claim,71400,0.05,68187,0,3213,60,0,0,125,0,68062,70200,1200,71400,0,71043,357,71025.3,71400,71400,0.19,1.17
2-Jan-25,Completed,claim,27219.12,0.06,25559.46,0,1659.66,52,0,0,125,0,25434.46,24137.52,3081.6,27219.12,0,27082.32,136.8,27072.02,27219.12,27219.12,0.25,0.77
2-Jan-25,Completed,claim,47630.96,0.06,44939.34,0,2691.62,72,0,0,125,0,44814.34,47630.96,0,47630.96,0,47392.76,238.2,47392.76,47630.96,47630.96,0.26,0.4
2-Jan-25,Executed,claim,16943.74,0.06,15949.43,0,994.31,390,13276,0,125,0,2548.43,14035.71,2739.77,16775.48,168.26,16858.84,84.9,16784.71,16537.71,16537.71,0.22,0.27
2-Jan-25,Executed,claim,30764.55,0.06,28985.58,0,1778.97,605,0,0,125,0,28860.58,30712.56,0.4,30712.96,51.59,30610.46,154.09,30519.88,30477.78,30477.78,0.22,0.43
2-Jan-25,Completed,claim,25407.49,0.06,23943.63,0,1463.86,469,0,0,0,0,23943.63,25365.52,41.97,25407.49,0,25280.41,127.08,25148.37,25407.49,25407.49,0.23,0.48
2-Jan-25,Executed,claim,32525.14,0.06,30556.27,0,1968.87,863,0,0,0,0,30556.27,29707.38,2817.76,32525.14,0,32362.32,162.82,32272.57,32505.94,32505.94,0.23,0.47
2-Jan-25,Completed,claim,4907.37,0.05,4653.89,0,253.48,5,0,0,125,0,4528.89,4696.77,210.6,4907.37,0,4882.07,25.3,4882.07,4907.37,4907.37,0.21,0.64
3-Jan-25,Executed,claim,22047.75,0.06,20780.04,0,1267.71,261,0,0,125,0,20655.04,20533.55,1494.19,22027.74,20.01,21937.65,110.1,21433.6,22027.74,22027.74,0.2,0.49
3-Jan-25,Executed,claim,579511.46,0.04,556357.27,0,23154.19,993,0,0,125,0,556232.27,565604.29,12957.17,578561.46,950,576612.86,2898.6,572543.79,578561.46,578561.46,0.15,0.53
3-Jan-25,Executed,claim,55954.95,0.07,52317.64,0,3637.31,142,0,0,125,0,52192.64,41059.88,14895.07,55954.95,0,55675.25,279.7,55376.65,54738.15,54738.15,0.29,0.79
3-Jan-25,Executed,claim,14389,0.05,13719.9,13719.9,669.1,19,0,0,125,0,13594.9,3840,10549,14389,0,14317,72,14310.9,3609,3734,0.19,0
3-Jan-25,Completed,claim,4278.45,0.06,4031.49,0,246.96,5,0,0,125,0,3906.49,4278.45,0,4278.45,0,4257.01,21.44,4124.9,4278.45,4278.45,0.21,1.06
3-Jan-25,Completed,claim,6388.83,0.06,5994.36,0,394.47,9,0,0,0,0,5994.36,6388.83,0,6388.83,0,6356.85,31.98,6293.83,6388.83,6388.83,0.23,2.48
3-Jan-25,Completed,claim,16020.07,0.06,15074.95,0,945.12,12,12872,0,0,0,2202.95,16020.07,0,16020.07,0,15939.65,80.42,15661.23,16020.07,16020.07,0.22,0.78
3-Jan-25,Completed,claim,26953.78,0.06,25397.03,0,1556.75,39,0,0,0,0,25397.03,26577.13,376.65,26953.78,0,26818.24,135.54,26284.94,26953.78,26953.78,0.22,0.55
3-Jan-25,Completed,claim,2359.06,0.06,2223.4,0,135.66,3,0,0,0,0,2223.4,2359.06,0,2359.06,0,2347.24,11.82,2267.57,2359.06,2359.06,0.2,0.6
3-Jan-25,Executed,claim,2779.78,0.06,2620.27,0,159.51,12,0,0,0,0,2620.27,2779.78,0,2779.78,0,2766.03,13.75,2696.42,2755.75,2755.75,0.2,0.69
3-Jan-25,Completed,claim,13083.09,0.06,12295.61,0,787.48,8,0,0,0,0,12295.61,13083.09,0,13083.09,0,13017.64,65.45,12760.9,13083.09,13083.09,0.22,1.62
6-Jan-25,Completed,claim,21768.48,0.06,20530,0,1238.48,11,0,0,125,0,20405,21736.46,32.02,21768.48,0,21659.43,109.05,21305.74,21768.48,21768.48,0.23,0.16
6-Jan-25,Completed,claim,2145.48,0.06,2023.4,0,122.08,4,0,0,0,0,2023.4,2145.48,0,2145.48,0,2134.73,10.75,2099.89,2145.48,2145.48,0.23,0.46
6-Jan-25,Executed,claim,1914.75,0.06,1805.69,0,109.06,6,0,0,0,0,1805.69,1914.75,0,1914.75,0,1905.16,9.59,1872.82,1882.32,1882.32,0.23,0.75
6-Jan-25,Completed,claim,18581.85,0.06,17422.35,0,1159.5,35,0,0,125,0,17297.35,17915.8,666.05,18581.85,0,18488.75,93.1,18480.35,18581.85,18581.85,0.24,0.72
6-Jan-25,Completed,claim,276600,0.05,263737.94,0,12862.06,50,0,0,125,0,263612.94,276600,0,276600,0,275217,1383,274171.5,276600,276600,0.31,1.83
6-Jan-25,Completed,claim,1892.13,0.05,1791.82,0,100.31,6,0,0,125,0,1666.82,1892.13,0,1892.13,0,1882.67,9.46,1869.65,1892.13,1892.13,0.18,0.12
6-Jan-25,Executed,claim,5732.06,0.05,5428.07,0,303.99,37,0,0,0,0,5428.07,1644.55,0,1644.55,4087.51,5703.39,28.67,5663.63,1644.55,1644.55,0.18,0
6-Jan-25,Completed,claim,2723.45,0.05,2578.9,0,144.55,51,0,0,0,0,2578.9,2723.45,0,2723.45,0,2709.83,13.62,2691.09,2723.45,2723.45,0.18,0.43
6-Jan-25,Executed,claim,15708.33,0.05,14875.57,0,832.76,42,0,0,0,0,14875.57,15515.5,0,15515.5,192.83,15629.77,78.56,15521.7,15515.5,15515.5,0.18,0.44
6-Jan-25,Executed,claim,7765.21,0.05,7353.61,0,411.6,7,0,0,0,0,7353.61,3500.2,0,3500.2,4265.01,7726.37,38.84,7672.95,3500.2,3500.2,0.18,0
6-Jan-25,Completed,claim,19570.38,0.05,18533.1,0,1037.28,9,0,0,0,0,18533.1,19570.38,0,19570.38,0,19472.51,97.87,19337.87,19570.38,19570.38,0.18,1.24
6-Jan-25,Completed,claim,4205.69,0.05,3982.75,0,222.94,9,0,0,0,0,3982.75,4205.69,0,4205.69,0,4184.66,21.03,4155.72,4205.69,4205.69,0.18,0.53
6-Jan-25,Completed,claim,4611.25,0.05,4366.69,0,244.56,31,0,0,0,0,4366.69,4605.98,5.27,4611.25,0,4588.18,23.07,4550.94,4611.25,4611.25,0.18,0.61
6-Jan-25,Completed,claim,3759.42,0.05,3560.16,0,199.26,2,0,0,0,0,3560.16,3759.42,0,3759.42,0,3740.62,18.8,3714.76,3759.42,3759.42,0.18,0.57
6-Jan-25,Completed,claim,4359.82,0.05,4120.42,0,239.4,7,0,0,125,0,3995.42,3067.78,1292.04,4359.82,0,4337.72,22.1,4255.21,4359.82,4359.82,0.23,0.39
6-Jan-25,Executed,claim,161143.6,0.05,153727.53,0,7416.07,143,0,0,125,0,153602.53,161143.6,0,161143.6,0,160337,806.6,160331.3,160932.41,160932.41,0.2,5.74
6-Jan-25,Executed,claim,59706.94,0.06,56299.23,0,3407.71,483,0,0,125,0,56174.23,55186,114.2,55300.2,4406.74,59408.34,298.6,59351.94,55300.2,55300.2,0.26,-0.19
6-Jan-25,Completed,claim,176468.6,0.04,169051.13,0,7417.47,1073,140157,0,125,0,28769.13,161705.79,14762.81,176468.6,0,175586.67,881.93,174770.61,176468.6,176468.6,0.2,0.57
6-Jan-25,Completed,claim,144662,0.04,138581.42,0,6080.58,943,0,0,0,0,138581.42,131164.66,13497.34,144662,0,143938.93,723.07,143267.89,144662,144662,0.2,0.54
6-Jan-25,Completed,claim,20615.3,0.04,19747.68,0,867.62,354,0,0,125,0,19622.68,20615.3,0,20615.3,0,20512.06,103.24,20474.39,20615.3,20615.3,0.21,0.27
6-Jan-25,Completed,claim,51500.42,0.04,49334.83,0,2165.59,514,0,0,0,0,49334.83,51440.57,59.85,51500.42,0,51242.26,258.16,51147.94,51500.42,51500.42,0.21,0.29
6-Jan-25,Completed,claim,102871.51,0.05,97727.31,0,5144.2,183,0,0,125,0,97602.31,99786.38,3085.13,102871.51,0,102357.4,514.11,101015.73,102871.51,102871.51,0.19,0.55
6-Jan-25,Completed,claim,23980.85,0.05,22781.63,0,1199.22,53,0,0,0,0,22781.63,23980.85,0,23980.85,0,23860.55,120.3,23583.33,23980.85,23980.85,0.19,0.6
6-Jan-25,Completed,claim,6468.3,0.05,6144.83,0,323.47,13,0,0,0,0,6144.83,6468.3,0,6468.3,0,6436.18,32.12,6351.12,6468.3,6468.3,0.19,0.75
6-Jan-25,Completed,claim,11728.8,0.05,11142.31,0,586.49,14,0,0,0,0,11142.31,11728.8,0,11728.8,0,11670.12,58.68,11473.17,11728.8,11728.8,0.18,0.87
6-Jan-25,Executed,claim,350579.08,0.05,333209.21,27466.73,17369.87,819,12087,0,125,0,320997.21,316825.97,33036.11,349862.08,717,348824.88,1754.2,347814.29,349862.08,349862.08,0.22,0.26
6-Jan-25,Completed,claim,2348.16,0.07,2192.22,0,155.94,57,0,0,125,0,2067.22,1688.06,660.1,2348.16,0,2336.37,11.79,2277.43,2348.16,2348.16,0.21,0.38
6-Jan-25,Executed,claim,18042.27,0.07,16791.91,0,1250.36,557,236,0,0,0,16555.91,16263.55,1404.74,17668.29,373.98,17951.93,90.34,17934.54,17668.29,17668.29,0.22,0.24
6-Jan-25,Completed,claim,24486.77,0.06,22913.57,36.9,1573.2,615,22916,0,0,0,-2.43,21328.22,3158.55,24486.77,0,24363.97,122.8,23917.08,24486.77,24486.77,0.21,0.57
6-Jan-25,Executed,claim,14077.02,0.06,13199.97,17.48,877.05,340,0,0,0,0,13199.97,10859.98,2866.96,13726.94,350.08,14006.65,70.37,13988.27,13700.34,13700.34,0.21,0.28
6-Jan-25,Executed,claim,23112.1,0.05,21974.71,0,1137.39,84,0,0,125,0,21849.71,20801.45,2081.52,22882.97,229.13,22996.8,115.3,22934.6,22882.97,22882.97,0.23,0.44
6-Jan-25,Completed,claim,73082,0.05,69719.9,0,3362.1,65,0,0,125,0,69594.9,73082,0,73082,0,72716.7,365.3,72714.2,73082,73082,0.15,9.28
6-Jan-25,Completed,claim,2796.79,0.06,2619.31,0,177.48,40,0,0,125,0,2494.31,2796.79,0,2796.79,0,2782.72,14.07,2728.27,2796.79,2796.79,0.22,0.77
6-Jan-25,Completed,claim,18307.18,0.07,17112.04,181.93,1195.14,326,0,0,0,0,17112.04,18307.17,0.01,18307.18,0,18214.76,92.42,17739.05,18307.18,18307.18,0.22,0.63
6-Jan-25,Completed,claim,10471.13,0.07,9788.72,8.15,682.41,280,0,0,0,0,9788.72,10317.49,153.64,10471.13,0,10418.43,52.7,10266.02,10471.13,10471.13,0.22,0.53
6-Jan-25,Completed,claim,6008,0.07,5594.31,0,413.69,165,0,0,0,0,5594.31,5970.35,37.65,6008,0,5977.79,30.21,5888.17,6008,6008,0.22,0.33
6-Jan-25,Executed,claim,33727.59,0.08,31098.37,0,2629.22,207,0,0,125,0,30973.37,33009.16,718.43,33727.59,0,33558.59,169,19065.75,28999.66,28423.42,0.14,-0.42
6-Jan-25,Executed,claim,129835.67,0.07,121332.14,0,8503.53,209,0,0,125,0,121207.14,127071.64,2490.77,129562.41,273.26,129185.87,649.8,126918.57,128644.41,129442.41,0.27,0.83
6-Jan-25,Completed,claim,163453.48,0.04,156505.57,0,6947.91,431,0,0,125,0,156380.57,152232.56,11220.92,163453.48,0,162636.58,816.9,162487.38,163453.48,163453.48,0.15,2.27
7-Jan-25,Executed,claim,6356.19,0.05,6016.28,0,339.91,6,0,0,125,0,5891.28,4257.64,0,4257.64,2098.55,6324.69,31.5,6278.59,4257.64,4257.64,0.21,0
8-Jan-25,Executed,claim,36105.52,0.05,34209.57,0,1895.95,108,5295,0,125,0,28789.57,35314.39,228.33,35542.72,562.8,35924.72,180.8,35920.62,35542.72,35542.72,0.2,0.34
8-Jan-25,Executed,claim,482837.26,0.04,463037.65,4021,19799.61,2090,35757,0,125,0,427155.65,434260.84,45650.32,479911.16,2926.1,480423.56,2413.7,476861.56,479911.16,479911.16,0.18,0.18
8-Jan-25,Completed,claim,27130.48,0.06,25508.6,1456.76,1621.88,493,9991,0,125,0,15392.6,25221.07,1909.41,27130.48,0,26993.88,136.6,26006.1,27130.48,27130.48,0.19,0.48
8-Jan-25,Completed,claim,21997.6,0.06,20754.53,0,1243.07,34,4939,0,125,0,15690.53,21997.6,0,21997.6,0,21887.2,110.4,21887.2,21997.6,21997.6,0.27,0.65
8-Jan-25,Completed,claim,41503.64,0.04,39660.54,0,1843.1,176,16918,0,125,0,22617.54,35523.23,5980.41,41503.64,0,41295.54,208.1,40502.95,41503.64,41503.64,0.18,0.51
8-Jan-25,Executed,claim,13517,0.05,12888.38,12888.38,628.62,25,0,0,125,0,12763.38,0,13517,13517,0,13449.6,67.4,13441.8,0,0,0.19,0
9-Jan-25,Completed,claim,4897.3,0.06,4625.46,0,271.84,5,1037,0,125,0,3463.46,3971.28,926.02,4897.3,0,4873.5,23.8,4819.4,4897.3,4897.3,0.22,0.57
9-Jan-25,Executed,claim,67731.41,0.04,64716.82,0,3014.59,952,2179,0,125,0,62412.82,62488.28,5243.13,67731.41,0,67390.21,341.2,67224.6,67283.37,67283.37,0.18,0.29
9-Jan-25,Completed,claim,231300,0.05,220544.54,0,10755.46,48,0,0,125,0,220419.54,228900,2400,231300,0,230143.5,1156.5,229275.6,231300,231300,0.31,0.61
9-Jan-25,Executed,claim,2199.49,0.05,2082.75,0,116.74,29,0,0,125,0,1957.75,2113.81,0,2113.81,85.68,2188.48,11.01,2112.57,2113.81,2113.81,0.17,0.09
9-Jan-25,Completed,claim,1017.9,0.05,963.94,0,53.96,3,0,0,0,0,963.94,1017.9,0,1017.9,0,1012.81,5.09,982.65,1017.9,1017.9,0.18,0.26
9-Jan-25,Completed,claim,8789.2,0.05,8323.05,0,466.15,67,0,0,0,0,8323.05,8685.16,104.04,8789.2,0,8745.21,43.99,8484.8,8789.2,8789.2,0.18,0.58
9-Jan-25,Completed,claim,4113.77,0.05,3895.71,0,218.06,7,0,0,0,0,3895.71,4113.77,0,4113.77,0,4093.18,20.59,3971.3,4113.77,4113.77,0.18,0.62
9-Jan-25,Executed,claim,1974.72,0.05,1870,0,104.72,16,0,0,0,0,1870,805.98,0.08,806.06,1168.66,1964.84,9.88,1894.27,806.06,806.06,0.17,0
9-Jan-25,Completed,claim,808.06,0.05,765.11,0,42.95,20,0,0,0,0,765.11,808.06,0,808.06,0,804.02,4.04,780.07,808.06,808.06,0.18,0.47
9-Jan-25,Executed,claim,47710.65,0.05,45560.66,3180.98,2149.99,494,0,0,125,0,45435.66,46931.19,593.36,47524.55,186.1,47471.99,238.66,47225.41,47524.55,47524.55,0.22,0.24
9-Jan-25,Executed,claim,558900,0.05,533749.5,533749.5,25150.5,103,0,30000,125,0,503624.5,557700,1200,558900,0,556105.5,2794.5,551088.3,78180,-41100,0.27,6.38
10-Jan-25,Completed,claim,20621.87,0.06,19302.93,0,1318.94,39,0,0,125,0,19177.93,20141.87,480,20621.87,0,20518.67,103.2,20499.07,20621.87,20621.87,0.25,0.95
13-Jan-25,Executed,claim,57135.4,0.07,52986.03,0,4149.37,1256,12836,0,125,0,40025.03,44178.4,12879,57057.4,78,56850.2,285.2,53077.7,56947.4,56947.4,0.2,0.64
13-Jan-25,Executed,claim,36301.72,0.06,33962.14,0,2339.58,1020,0,0,125,0,33837.14,36089.98,165.2,36255.18,46.54,36119.72,182,32158.44,36255.18,36255.18,0.15,0.41
13-Jan-25,Completed,claim,90620.45,0.05,86487.41,5892.12,4133.04,542,0,0,125,0,86362.41,86650.92,3969.53,90620.45,0,90166.55,453.9,87911.46,90620.45,90620.45,0.2,0.62
13-Jan-25,Completed,claim,64854,0.06,61287.02,0,3566.98,4,11825,0,125,0,49337.02,64688.62,165.38,64854,0,64529.74,324.26,64529.74,64854,64854,0.22,2.58
13-Jan-25,Completed,claim,214180.69,0.04,205851.27,268.09,8329.42,676,0,0,125,0,205726.27,197500.48,16680.21,214180.69,0,213109.29,1071.4,211651.09,214180.69,214180.69,0.18,0.19
13-Jan-25,Executed,claim,20429.1,0.06,19211.26,0,1217.84,203,0,0,125,0,19086.26,19706.16,346.44,20052.6,376.5,20326,103.1,19910.26,20052.6,20052.6,0.2,0.35
13-Jan-25,Completed,claim,249000,0.05,237421.47,0,11578.53,49,0,0,125,0,237296.47,248700,300,249000,0,247755.1,1244.9,246815.5,249000,249000,0.31,0.76
13-Jan-25,Completed,claim,44036.8,0.06,41548.39,0,2488.41,59,0,0,125,0,41423.39,44036.8,0,44036.8,0,43816.5,220.3,43816.5,44036.8,44036.8,0.28,0.78
13-Jan-25,Completed,claim,5241.03,0.05,4970.04,0,270.99,4,0,0,125,0,4845.04,5241.03,0,5241.03,0,5215.73,25.3,5215.73,5241.03,5241.03,0.22,0.69
13-Jan-25,Completed,claim,101455.45,0.05,96381.97,0,5073.48,181,0,0,125,0,96256.97,99566.87,1888.58,101455.45,0,100948.14,507.31,100805.02,101455.45,101455.45,0.2,0.76
13-Jan-25,Completed,claim,37381.5,0.05,35512.42,0,1869.08,5,0,0,0,0,35512.42,35707.5,1674,37381.5,0,37194.51,186.99,37131.93,37381.5,37381.5,0.19,0.69
13-Jan-25,Completed,claim,976.35,0.05,924.56,0,51.79,8,0,0,125,0,799.56,933.85,42.5,976.35,0,971.47,4.88,960.93,976.35,976.35,0.19,0.79
13-Jan-25,Completed,claim,1813.35,0.05,1717.2,0,96.15,8,999,0,0,0,718.2,1813.35,0,1813.35,0,1804.3,9.05,1784.72,1813.35,1813.35,0.19,0.57
13-Jan-25,Executed,claim,8629.99,0.05,8172.45,0,457.54,25,0,0,0,0,8172.45,5037.22,0,5037.22,3592.77,8586.9,43.09,8493.73,5037.22,5037.22,0.19,0
13-Jan-25,Completed,claim,1805.71,0.05,1709.79,0,95.92,40,0,0,0,0,1709.79,1805.71,0,1805.71,0,1796.69,9.02,1777.2,1805.71,1805.71,0.2,0.64
13-Jan-25,Executed,claim,16421.95,0.05,15551.3,0,870.65,56,0,0,0,0,15551.3,16018.78,0,16018.78,403.17,16339.95,82,16162.66,16018.78,16018.78,0.19,0.08
13-Jan-25,Executed,claim,4193.6,0.05,3971.33,0,222.27,2,0,0,0,0,3971.33,0,0,0,4193.6,4172.66,20.94,4127.39,0,0,0.19,0
13-Jan-25,Completed,claim,2086.29,0.05,1975.68,0,110.61,5,0,0,0,0,1975.68,2086.29,0,2086.29,0,2075.87,10.42,2053.35,2086.29,2086.29,0.19,0.42
13-Jan-25,Completed,claim,2004.5,0.05,1898.12,0,106.38,27,0,0,0,0,1898.12,1999.18,5.32,2004.5,0,1994.51,9.99,1805.74,2004.5,2004.5,0.15,0.56
13-Jan-25,Executed,claim,1345.89,0.05,1274.54,0,71.35,2,0,0,0,0,1274.54,1312.29,0,1312.29,33.6,1339.17,6.72,1324.64,1312.29,1312.29,0.19,0.32
13-Jan-25,Executed,claim,25654.48,0.06,24179.6,0,1474.88,492,0,0,125,0,24054.6,24860.23,192.85,25053.08,601.4,25525.48,129,24716.14,24800.1,24800.1,0.19,0.14
13-Jan-25,Executed,claim,24231.9,0.06,22813.25,0,1418.65,658,752,0,125,0,21936.25,21531.5,2700.4,24231.9,0,24110.4,121.5,22529,24151.1,24151.1,0.16,0.33
13-Jan-25,Completed,claim,10941.27,0.06,10307.63,0,633.64,8,0,0,125,0,10182.63,10941.27,0,10941.27,0,10886.52,54.75,10823.06,10941.27,10941.27,0.25,0.95
13-Jan-25,Executed,claim,14443.89,0.06,13611.22,0,832.67,35,0,0,0,0,13611.22,14379.32,0,14379.32,64.57,14372.06,71.83,14294.19,14364.42,14364.42,0.25,0.72
13-Jan-25,Completed,claim,8638.65,0.06,8149.16,0,489.49,19,0,0,0,0,8149.16,8496.18,142.47,8638.65,0,8595.45,43.2,8511.37,8638.65,8638.65,0.23,2.66
13-Jan-25,Executed,claim,7741.55,0.06,7296.37,0,445.18,10,0,0,0,0,7296.37,5512.7,0,5512.7,2228.85,7702.82,38.73,7658.26,5512.7,5512.7,0.25,0
13-Jan-25,Executed,claim,8012.45,0.06,7551.69,0,460.76,7,0,0,0,0,7551.69,4790.27,0,4790.27,3222.18,7972.36,40.09,7926.24,4790.27,4790.27,0.25,0
13-Jan-25,Completed,claim,20276.69,0.06,19065.36,0,1211.33,16,0,0,0,0,19065.36,20276.69,0,20276.69,0,20175.14,101.55,20053.53,20276.69,20276.69,0.26,2.94
13-Jan-25,Executed,claim,53274.24,0.06,50214,0,3060.24,49,0,0,0,0,50214,52744.32,0,52744.32,529.92,53007.29,266.95,52662.9,50701.96,50701.96,0.26,0.11
13-Jan-25,Completed,claim,23913.22,0.05,22705.17,0,1208.05,769,0,0,125,0,22580.17,23913.22,0,23913.22,0,23793.42,119.8,23642.62,23913.22,23913.22,0.22,0.28
13-Jan-25,Completed,claim,48812.29,0.05,46468.22,0,2344.07,108,2575,0,125,0,43768.22,43171.68,5640.61,48812.29,0,48567.29,245,48555.79,48812.29,48812.29,0.23,0.59
13-Jan-25,Completed,claim,258408.24,0.04,247423.99,0,10984.25,699,0,0,125,0,247298.99,241642.24,16766,258408.24,0,257116.54,1291.7,256874.24,258408.24,258408.24,0.15,1.99
13-Jan-25,Completed,claim,120900,0.05,115459.5,115459.5,5440.5,20,0,0,125,0,115334.5,120900,0,120900,0,120295.5,604.5,119212.5,120900,120900,0.27,0.43
