ID,Reference,Deal date,Status,Product,Provider,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected collection days,Expected total,Provisions,Expected till date,Collection days so far,Collected till date,Collected till date by owner,Expected IRR,Actual IRR,Actual IRR for owner,VAT on purchased assets,VAT on fees,Owner,Released from,FundStatus,AccountManager,SalesManager,Expected in 30 days,Expected in 60 days,Expected in 90 days,Expected in 120 days,Expected in 150 days,Expected in 180 days,Expected in 210 days,Expected in 240 days,Expected in 270 days,Expected in 300 days,Expected in 330 days,Expected in 360 days,Expected in 390 days,Actual in 30 days,Actual in 60 days,Actual in 90 days,Actual in 120 days,Actual in 150 days,Actual in 180 days,Actual in 210 days,Actual in 240 days,Actual in 270 days,Actual in 300 days,Actual in 330 days,Actual in 360 days,Actual in 390 days
66e40a7d2ca091eb0d40588f,2409/003105/BUPA/0019,13 Sep 2024,Completed,claim,BUPA,BUPA,166155.58,0.05,158511.83,0,7643.75,121,0,0,125,0,158386.83,166155.58,0,166155.58,0,87,165324.71,830.87,165324.71,46,166155.58,166155.58,0.18,0.42,0.42,363.99,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,9797.38,138585.12,164102.09,165301.58,165316.15,165316.15,165316.15,165316.15,165316.15,165316.15,165316.15,165324.72,0,156901.06,158757.98,166155.58,166155.58,166155.58,166155.58,166155.58,166155.58,166155.58,166155.58,166155.58,166155.58
66e7d5b02ca091eb0d405a74,2409/003106/AFAQ/0049,16 Sep 2024,Completed,claim,AFAQ,AFAQ,249300,0.04,238704.75,0,10595.25,49,24425,0,125,0,214154.75,249300,0,249300,0,80,248053.5,1246.5,248053.5,68,249300,249300,0.18,0.25,0.25,504.54,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,48138.11,193513.06,243348.19,247970.62,247970.62,247970.62,247970.62,247970.62,247970.62,247970.62,247970.62,248053.51,0,140400,144000,249300,249300,249300,249300,249300,249300,249300,249300,249300,249300
66e7d77b2ca091eb0d405aa7,2409/003107/CENTRAL/0013,16 Sep 2024,Executed,claim,CENTRAL,CENTRAL,102844.81,0.05,97875.95,29775.74,4968.86,516,4531,0,125,0,93219.95,85117.05,17727.76,102844.81,0,93,102330.52,514.29,102330.52,81,102642.98,102642.98,0.18,0.23,0.23,236.61,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,16189.11,61083.17,86389.16,93531.25,98841.9,101327.06,101936.68,102262.64,102294.25,102294.25,102295.06,102330.5,16941.4,66583.74,71094.33,78131.43,80065.59,80065.59,97924.51,98066.51,98066.51,98066.51,102642.98,102642.98,102642.98
66e7d7ee2ca091eb0d405cad,2409/003108/INTERCARE/0037,16 Sep 2024,Completed,claim,INTERCARE,INTERCARE,46034.8,0.05,43729.58,0,2305.22,107,315,0,125,0,43289.58,43848.08,2186.72,46034.8,0,50,45804.63,230.17,45804.63,27,46034.8,46034.8,0.37,0.71,0.54,109.77,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,43567.34,45590.76,45722.02,45795.68,45795.68,45795.68,45800.15,45804.62,45804.62,45804.62,45804.62,45804.62,14915.36,45579.76,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8,46034.8
66e7d94d2ca091eb0d405d1a,2409/003109/ZNEEM-SHAJARAT/0042,16 Sep 2024,Completed,claim,ZNEEM-SHAJARAT,ZNEEM PHARMACIES,1932.06,0.05,1829.41,0,102.65,48,0,0,125,0,1704.41,1932.06,0,1932.06,0,112,1922.4,9.66,1922.4,40,1932.06,1932.06,0.16,0.58,0.55,4.89,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,137.66,560.28,1481.95,1714.68,1826.57,1885.78,1891.24,1894.67,1900.44,1903.25,1905.86,1922.38,585.04,1767.45,1875.18,1932.06,1932.06,1932.06,1932.06,1932.06,1932.06,1932.06,1932.06,1932.06,1932.06
66e7d94d2ca091eb0d405d1b,2409/003110/ZNEEM-TOPCARE/0049,16 Sep 2024,Completed,claim,ZNEEM-TOPCARE,ZNEEM PHARMACIES,6159.2,0.05,5832.34,0,326.86,80,0,0,0,0,5832.34,6158.98,0.22,6159.2,0,125,6128.39,30.81,6128.39,56,6159.2,6159.2,0.15,0.4,0.37,15.56,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,332.48,1344.74,3980.82,4881.6,5246.6,5854.95,6016.4,6030.69,6044.5,6051.22,6057.45,6128.38,754.76,4752.8,4835.6,5845.62,5845.62,6159.2,6159.2,6159.2,6159.2,6159.2,6159.2,6159.2,6159.2
66e7d94d2ca091eb0d405d1c,2409/003111/ZNEEM-RUKN/0022,16 Sep 2024,Completed,claim,ZNEEM-RUKN,ZNEEM PHARMACIES,1318.18,0.05,1248.28,0,69.9,7,0,0,0,0,1248.28,1318.18,0,1318.18,0,112,1311.59,6.59,1311.59,46,1318.18,1318.18,0.16,0.49,0.49,3.33,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,93.93,382.27,1011.1,1169.88,1246.21,1286.61,1290.34,1292.68,1296.62,1298.54,1300.32,1311.59,0,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18,1318.18
66e7d94d2ca091eb0d405d1d,2409/003112/ZNEEM-AYAZ/0049,16 Sep 2024,Completed,claim,ZNEEM-AYAZ,ZNEEM PHARMACIES,6416.42,0.05,6076.1,0,340.32,50,0,0,0,0,6076.1,6416.42,0,6416.42,0,112,6384.34,32.08,6384.34,44,6416.42,6416.42,0.16,0.53,0.49,16.21,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,457.19,1860.72,4921.62,5694.53,6066.1,6262.75,6280.88,6292.27,6311.45,6320.78,6329.44,6384.33,609.77,5692.99,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42,6416.42
66e7d94d2ca091eb0d405d1e,2409/003113/ZNEEM-NEEMGREEN/0023,16 Sep 2024,Completed,claim,ZNEEM-NEEMGREEN,ZNEEM PHARMACIES,9903.04,0.05,9377.35,0,525.69,175,0,0,0,0,9377.35,9849.43,53.61,9903.04,0,162,9853.45,49.59,9853.45,259,9903.04,9903.04,0.11,0.08,0.08,25.03,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,51.75,158.89,3026.15,5195.43,5820.04,8702.48,9615.8,9654.03,9655.35,9655.99,9656.59,9853.45,394.16,441.88,441.88,1640.08,1640.08,1640.08,1640.08,1640.08,1640.08,9903.04,9903.04,9903.04,9903.04
66e7d94d2ca091eb0d405d1f,2409/003114/ZNEEM-MAWJOOD/0051,16 Sep 2024,Completed,claim,ZNEEM-MAWJOOD,ZNEEM PHARMACIES,8809.15,0.05,8341.99,0,467.16,53,0,0,0,0,8341.99,8468.05,341.1,8809.15,0,112,8765.1,44.05,8765.1,39,8809.15,8809.15,0.16,0.6,0.54,22.25,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,627.69,2554.61,6756.94,7818.07,8328.21,8598.2,8623.1,8638.73,8665.06,8677.88,8689.76,8765.11,1732.71,8122.68,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15,8809.15
66e7db0d2ca091eb0d405ebe,2409/003115/BREEZE/0010,16 Sep 2024,Completed,claim,BREEZE,BREEZE,11167.72,0.05,10604.78,0,562.94,105,231,0,125,0,10248.78,10593.27,574.45,11167.72,0,87,11111.88,55.84,11111.88,95,11167.72,11167.72,0.2,0.2,0.2,26.81,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,1493.06,5571.9,10383.1,10729.14,10937.86,10937.86,10937.86,10967.02,11073.29,11073.29,11073.29,11111.87,139,274,274,11167.72,11167.72,11167.72,11167.72,11167.72,11167.72,11167.72,11167.72,11167.72,11167.72
66e7dcc52ca091eb0d405f29,2409/003116/ALAFDAL/0082,16 Sep 2024,Completed,claim,ALAFDAL,ALAFDAL,19272.11,0.06,18084.28,0,1187.83,149,434,0,125,0,17525.28,17048.8,2223.3,19272.1,0.01,114,19175.65,96.46,19175.65,47,19272.1,19272.1,0.19,0.59,0.57,56.56,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,2679.66,8800.96,13014.4,16765.77,17675.31,18035.41,18594,18752.4,18852.62,19003,19047.83,19175.63,3788.88,12719.24,18798.46,18958.46,18958.46,18958.46,19228.71,19228.71,19228.71,19228.71,19272.1,19272.1,19272.1
66e7dd4e2ca091eb0d405fc0,2409/003117/UAR-ALWASL/0033,16 Sep 2024,Completed,claim,UAR-ALWASL,UP AND RUNNING GROUP,62472.98,0.05,59661.27,0,2811.71,101,10176,0,125,0,49360.27,61865.93,607.05,62472.98,0,72,62160.61,312.37,62160.61,42,62472.98,62472.98,0.21,0.46,0.45,133.89,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,12565.51,54583.23,61163.2,62141.32,62141.32,62141.32,62141.32,62141.32,62141.32,62141.32,62141.32,62160.61,20939.12,48494.57,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98,62472.98
66e7dd4e2ca091eb0d405fc1,2409/003118/UAR-EGC/0025,16 Sep 2024,Completed,claim,UAR-EGC,UP AND RUNNING GROUP,16542.56,0.05,15798.04,0,744.52,33,0,0,0,0,15798.04,15983.9,558.66,16542.56,0,70,16459.85,82.71,16459.85,37,16542.56,16542.56,0.22,0.53,0.53,35.45,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,4348.65,13862.99,16305.79,16457.2,16457.2,16457.2,16457.2,16457.2,16457.2,16457.2,16457.2,16459.85,9701.62,14387.96,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56,16542.56
66e7dd4e2ca091eb0d405fc2,2409/003119/UAR-DIFC/0029,16 Sep 2024,Completed,claim,UAR-DIFC,UP AND RUNNING GROUP,28028.76,0.05,26767.28,0,1261.48,50,0,0,0,0,26767.28,26773.24,1255.52,28028.76,0,71,27888.62,140.14,27888.62,43,28028.76,28028.76,0.22,0.44,0.42,60.07,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,6638.19,24282.99,27534.84,27881.98,27881.98,27881.98,27881.98,27881.98,27881.98,27881.98,27881.98,27888.6,10147.4,22418.26,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76,28028.76
66e7de012ca091eb0d40607c,2409/003120/DISC-DMCC/0060,16 Sep 2024,Completed,claim,DISC-DMCC,DISC GROUP,17877.75,0.05,17041.3,0,836.45,57,1800,0,125,0,15116.3,17465.25,412.5,17877.75,0,78,17788.36,89.39,17788.36,31,17877.75,17877.75,0.2,0.7,0.56,39.83,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,8041.75,15763.24,17432.76,17726.9,17765.37,17781.18,17781.81,17782.97,17785.33,17785.33,17785.33,17788.36,11607.75,16277.75,17277.75,17577.75,17577.75,17877.75,17877.75,17877.75,17877.75,17877.75,17877.75,17877.75,17877.75
66e7de012ca091eb0d40607d,2409/003121/DISC-DHCC/0061,16 Sep 2024,Completed,claim,DISC-DHCC,DISC GROUP,31642.75,0.05,30131.94,0,1510.81,109,0,0,0,0,30131.94,31642.75,0,31642.75,0,80,31484.54,158.21,31484.54,46,31642.75,31642.75,0.21,0.47,0.4,71.94,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,13858.8,27407.39,30559.44,31312.42,31421.23,31468.38,31470.15,31473.44,31480.11,31480.11,31480.11,31484.54,19951,27307.75,28320.25,28620.25,30135.25,30135.25,30135.25,30135.25,30135.25,30135.25,30135.25,30135.25,31642.75
66e7ded72ca091eb0d406125,2409/003122/WINDSOR/0010,16 Sep 2024,Completed,claim,WINDSOR,WINDSOR,26268.43,0.06,24702.43,4196.15,1566,47,0,0,125,0,24577.43,25202.53,1065.9,26268.43,0,107,26137.09,131.34,26137.09,32,26268.43,26268.43,0.2,0.93,0.93,74.57,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,6482.88,11323.67,14771.93,21117.7,25654.57,26127.28,26127.28,26131.07,26137.1,26137.1,26137.1,26137.1,10965.73,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43,26268.43
66e7df412ca091eb0d406156,2409/003123/SHEFAA/0028,16 Sep 2024,Completed,claim,SHEFAA,SHEFAA,7353.07,0.05,7001.33,0,351.74,13,1500,0,125,0,5376.33,7344.73,8.34,7353.07,0,79,7316.3,36.77,7316.3,19,7353.07,7353.07,0.21,1.37,1.37,16.75,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,2046.82,6405.61,7292.97,7312.66,7316.3,7316.3,7316.3,7316.3,7316.3,7316.3,7316.3,7316.3,5143.29,7352.99,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07,7353.07
66e813862ca091eb0d40616f,2409/003124/QAMAR-PH/0033,16 Sep 2024,Executed,claim,QAMAR-PH,QAMAR-PH,71702.54,0.07,66610.79,0,5091.75,297,0,0,125,0,66485.79,33893.4,37809.14,71702.54,0,119,71344.03,358.51,71344.03,66,36447.93,51973.02,0.22,0,0,242.46,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,16020.36,22532.16,57680.43,60785.67,61485.56,65826.69,71344.03,71344.03,71344.03,71344.03,71344.03,71344.03,2859.82,9717.17,31566.55,36447.93,36447.93,36447.93,36447.93,36447.93,36447.93,36447.93,36447.93,36447.93,36447.93
66e815df2ca091eb0d406318,2409/003125/TRANSFORM/0086,16 Sep 2024,Completed,claim,TRANSFORM,TRANSFORM,68501.19,0.05,64836.39,0,3664.8,136,6348,0,125,0,58363.39,61663.78,6837.41,68501.19,0,76,68158.68,342.51,68158.68,39,68501.19,68501.19,0.25,0.62,0.62,174.51,5.95,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,22400.41,54443.12,62512.86,66365.6,67594.09,67970.26,68075.66,68125.18,68153.96,68153.96,68153.96,68158.67,26452.96,63327.08,68042.93,68501.19,68501.19,68501.19,68501.19,68501.19,68501.19,68501.19,68501.19,68501.19,68501.19
66e82b392ca091eb0d4063be,2409/003126/ZIA/0007,16 Sep 2024,Completed,claim,ZIA,ZIA,70231.17,0.05,66543.21,0,3687.96,209,54854,0,125,0,11564.21,63198.39,7032.78,70231.17,0,96,69880.01,351.16,69880.01,57,70231.17,70231.17,0.19,0.38,0.38,175.62,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,4593.34,36839.82,59316.46,67449.21,69457.6,69820.15,69825.31,69825.31,69851.16,69854.37,69873.11,69880.02,8923.06,57273.95,66766.81,66766.81,66846.81,68094.21,69553.57,69553.57,69553.57,69553.57,70231.17,70231.17,70231.17
66e845092ca091eb0d406491,2409/003127/ALPINE/0018,16 Sep 2024,Executed,claim,ALPINE,ALPINE,2008060.55,0.04,1927746.14,0,80314.41,9069,0,0,125,0,1927621.14,2001047.59,7012.96,2008060.55,0,83,1998020.24,10040.31,1998020.24,30,2008263.55,2008263.55,0.16,0.57,0.57,3824.5,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,164105.26,1600768.97,1955122.04,1997159.6,1997208.86,1997208.86,1997601.21,1997643.36,1997643.36,1997643.36,1997643.36,1998020.23,1023986.57,1991933.5,1999468.15,2007857.55,2007857.55,2007857.55,2007857.55,2007857.55,2007857.55,2007857.55,2007857.55,2008060.55,2008060.55
66e8478c2ca091eb0d408800,2409/003128/BREEZE/0011,16 Sep 2024,Completed,claim,BREEZE,BREEZE,2069.75,0.05,1960.29,0,109.46,22,0,0,0,0,1960.29,1915.93,153.82,2069.75,0,95,2059.4,10.35,2059.4,93,2069.75,2069.75,0.19,0.22,0.22,5.21,0,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,244.21,911.32,1780.98,1871.32,1938.67,1997.04,2016.35,2037.08,2053.46,2053.46,2053.46,2059.41,0,138.85,138.85,2069.75,2069.75,2069.75,2069.75,2069.75,2069.75,2069.75,2069.75,2069.75,2069.75
66e848d12ca091eb0d408818,2409/003129/JABAL/0052,16 Sep 2024,Completed,claim,JABAL,MARHABA GROUP,7652.85,0.06,7207.69,0,445.16,28,0,0,125,0,7082.69,7652.84,0.01,7652.85,0,88,7614.58,38.27,7614.58,30,7652.85,7652.85,0.24,0.95,0.74,21.2,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1029.78,5843.33,7008.16,7413.47,7444.78,7472.88,7476.28,7481.89,7481.89,7481.89,7481.94,7614.6,5002.03,7211.47,7470.24,7652.85,7652.85,7652.85,7652.85,7652.85,7652.85,7652.85,7652.85,7652.85,7652.85
66e848d12ca091eb0d408819,2409/003130/JADEEDA/0048,16 Sep 2024,Completed,claim,JADEEDA,MARHABA GROUP,1819.27,0.06,1709.84,0,109.43,8,0,0,0,0,1709.84,1819.27,0,1819.27,0,93,1810.17,9.1,1810.17,31,1819.27,1819.27,0.23,0.97,0.67,5.21,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,173.95,1171.15,1633.05,1744.22,1760.82,1781.36,1781.94,1782.83,1782.84,1782.84,1782.88,1810.16,1584.21,1661.37,1793.53,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27
66e848d12ca091eb0d40881a,2409/003131/AHD/0038,16 Sep 2024,Completed,claim,AHD,MARHABA GROUP,20358.83,0.06,19128.36,0,1230.47,15,0,0,0,0,19128.36,20358.83,0,20358.83,0,94,20257.04,101.79,20257.04,38,20358.83,20358.83,0.23,0.75,0.62,58.59,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1862.38,12904.46,18211.83,19500.36,19694.62,19942.9,19947.68,19955.56,19955.56,19955.56,19956.09,20257.03,8835.57,13954.77,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83,20358.83
66e848d12ca091eb0d40881b,2409/003132/JULFAR/0053,16 Sep 2024,Completed,claim,JULFAR,MARHABA GROUP,20252.3,0.06,19097.43,0,1154.87,17,0,0,0,0,19097.43,14346,5906.3,20252.3,0,84,20151.04,101.26,20151.04,124,20252.3,20252.3,0.24,0.19,0.18,54.99,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,3095.69,16591.82,19064.13,19695.05,19739.03,19751.77,19768.04,19790.84,19791.6,19791.6,19791.6,20151.04,13117.93,13205.22,14346,14346,14346,14346,14346,14346,14346,14346,14346,14346,20252.3
66e848d12ca091eb0d40881c,2409/003133/YAMAMAH/0017,16 Sep 2024,Completed,claim,YAMAMAH,MARHABA GROUP,4971.74,0.06,4673.13,0,298.61,2,0,0,0,0,4673.13,4971.74,0,4971.74,0,93,4946.88,24.86,4946.88,49,4971.74,4971.74,0.23,0.55,0.46,14.22,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,497.65,3283.68,4476.73,4771.21,4813.16,4866.37,4867.75,4870.02,4870.02,4870.02,4870.13,4946.86,2426.18,2426.18,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74,4971.74
66e848d12ca091eb0d40881d,2409/003134/MARHABA/0062,16 Sep 2024,Completed,claim,MARHABA,MARHABA GROUP,28998.05,0.06,27393.64,0,1604.41,33,0,0,0,0,27393.64,22282.47,6715.58,28998.05,0,81,28853.06,144.99,28853.06,50,28998.05,28998.05,0.24,0.47,0.43,76.4,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,6947.4,22883.37,27387.97,28280.47,28440.85,28563.51,28579.72,28599.22,28600.59,28600.59,28600.83,28853.06,21248.37,23538.96,25818.77,26450.23,26450.23,26450.23,26450.23,26641.5,26641.5,26641.5,26641.5,26641.5,28998.05
66e849632ca091eb0d408886,2409/003135/INTERCARE/0038,16 Sep 2024,Completed,claim,INTERCARE,INTERCARE,37927.92,0.05,36030.7,0,1897.22,95,0,0,125,0,35905.7,35107.52,2820.4,37927.92,0,50,37738.28,189.64,37738.28,32,37927.92,37927.92,0.37,0.47,0.13,90.34,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,36061.04,37594.84,37669.83,37730.87,37730.87,37730.87,37734.58,37738.29,37738.29,37738.29,37738.29,37738.29,1820.16,37472.88,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92,37927.92
66e9652e2ca091eb0d408a15,2409/003136/SMDC/0009,17 Sep 2024,Completed,claim,SMDC,SMDC,12868.82,0.06,12150.01,7953.65,718.81,14,0,0,125,0,12025.01,12038.94,829.88,12868.82,0,83,12804.48,64.34,12804.48,96,12868.82,12868.82,0.24,0.23,0.24,34.23,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,3791.28,9517.38,11285.76,12557.92,12604.31,12625.47,12710.9,12710.9,12710.9,12751.32,12804.46,12804.46,0,6853.81,9956.33,9956.33,9956.33,9956.33,9956.33,12415.86,12415.86,12415.86,12415.86,12415.86,12415.86
66e96d2e2ca091eb0d408a25,2409/003137/HEALTHTIME/0009,17 Sep 2024,Completed,claim,HEALTHTIME,HEALTHTIME,18487.6,0.06,17409.67,0,1077.93,477,0,0,125,0,17284.67,15545.6,2942,18487.6,0,151,18395.15,92.45,18395.15,79,18487.6,18487.6,0.13,0.3,0.3,51.33,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,1484.03,5610.16,10528.4,14022.89,14393.91,15089.78,15097.69,15097.69,15097.69,15097.69,15097.69,18395.16,1476,6856.4,15785.2,15785.2,15785.2,15785.2,15860.2,18409.2,18409.2,18409.2,18409.2,18487.6,18487.6
66e96d452ca091eb0d408c04,2409/003138/HEALTHTIME-PH/0011,17 Sep 2024,Completed,claim,HEALTHTIME-PH,HEALTHTIME-PH,15332.2,0.06,14427.68,0,904.52,402,0,0,125,0,14302.68,15295.63,36.57,15332.2,0,130,15255.53,76.67,15255.53,70,15332.2,15332.2,0.16,0.35,0.35,43.07,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,365.18,6053.62,11416.2,13123.13,13163.35,13590.58,13591.93,13605.25,13605.25,13605.25,13605.25,15255.51,1327.13,8874.95,13392.34,13433.96,13433.96,13433.96,15332.2,15332.2,15332.2,15332.2,15332.2,15332.2,15332.2
66e979792ca091eb0d408d9b,2409/003139/FAJR/0035,17 Sep 2024,Completed,claim,FAJR,ANAYA GROUP,30860.24,0.07,28838.86,0,2021.38,470,7386,0,125,0,21327.86,30724.58,135.66,30860.24,0,91,30705.88,154.36,30705.88,53,30860.24,30860.24,0.27,0.56,0.56,96.26,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,6109.13,19906.18,25626.12,28075.97,29472.52,29940.71,30349.67,30531.28,30539.43,30539.43,30597.76,30705.87,7362.48,22295.89,27757.42,28086.66,30367.27,30367.27,30375.74,30375.74,30375.74,30375.74,30607.98,30607.98,30860.24
66e979792ca091eb0d408d9c,2409/003140/ANAYA-BR/0035,17 Sep 2024,Completed,claim,ANAYA-BR,ANAYA GROUP,16872.92,0.06,15881.19,0,991.73,441,0,0,125,0,15756.19,15075.26,1797.66,16872.92,0,91,16788.53,84.39,16788.53,42,16872.92,16872.92,0.23,0.63,0.63,47.23,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1823.18,12276.81,14651.8,15693.27,16295.42,16490.07,16643.38,16711.03,16714.1,16714.1,16738.54,16788.53,179.85,14407.6,16151.09,16313.09,16872.92,16872.92,16872.92,16872.92,16872.92,16872.92,16872.92,16872.92,16872.92
66e979792ca091eb0d408d9d,2409/003141/FAJR-BR/0035,17 Sep 2024,Completed,claim,FAJR-BR,ANAYA GROUP,16158.4,0.06,15254.44,0,903.96,278,0,0,0,0,15254.44,16158.4,0,16158.4,0,84,16077.59,80.81,16077.59,33,16158.4,16158.4,0.24,0.79,0.77,43.05,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1976.81,13563.79,15102.02,15472.59,15666.03,15784.16,15968.16,16052.1,16055.72,16055.72,16070.66,16077.6,8000.64,15376.32,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4,16158.4
66e979792ca091eb0d408d9e,2409/003142/ANAYA/0035,17 Sep 2024,Completed,claim,ANAYA,ANAYA GROUP,24244.97,0.06,22723.99,0,1520.98,535,0,0,0,0,22723.99,20496.29,3748.68,24244.97,0,84,24123.71,121.26,24123.71,57,24244.97,24244.97,0.28,0.48,0.48,72.43,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,5971.07,17736.53,21065.32,22562.29,23415.17,23689.81,23918.43,24019.62,24024.19,24024.19,24058.18,24123.73,2258.29,16878.83,18980.07,19564.12,24040.78,24040.78,24244.97,24244.97,24244.97,24244.97,24244.97,24244.97,24244.97
66e9812b2ca091eb0d40945e,2409/003143/JOSEPH/0017,17 Sep 2024,Completed,claim,JOSEPH,JOSEPH,183267.3,0.05,174095.12,0,9172.18,2387,160000,0,125,0,13970.12,173899.57,9367.73,183267.3,0,98,182350.43,916.87,182350.43,472,183267.3,130185.05,0.17,0.04,-0.21,436.77,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,13547.46,95841.87,159714.58,172857.55,177950.66,178917.49,179427.64,179974.51,180583.36,180726.64,181520.2,182350.43,0,0,0,0,0,0,0,0,0,0,0,0,0
66e9812b2ca091eb0d40945f,2409/003144/JOSEPH-QUSAIS/0015,17 Sep 2024,Completed,claim,JOSEPH-QUSAIS,JOSEPH-QUSAIS,81472.21,0.05,77394.66,0,4077.55,1117,74540,0,0,0,2854.66,80574.35,897.86,81472.21,0,98,81064.61,407.6,81064.61,383,81472.21,80948.61,0.17,0.05,0.05,194.17,0,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,6022.58,42606.89,71001.76,76844.52,79108.68,79538.49,79765.28,80008.4,80279.07,80342.77,80695.55,81064.63,0,0,0,0,0,0,0,0,0,0,0,0,72419.97
66e9812c2ca091eb0d409460,2409/003145/ALNOOR-SATWA/0015,17 Sep 2024,Completed,claim,ALNOOR-SATWA,ALNOOR-SATWA,178254.1,0.05,169333.99,0,8920.11,2203,0,0,0,0,169333.99,172827.25,5426.85,178254.1,0,98,177362.31,891.79,177362.31,311,178254.1,178254.1,0.17,0.06,0.06,424.77,0,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,13176.88,93220.17,155345.67,168129.13,173082.91,174023.3,174519.49,175051.4,175643.59,175782.94,176554.8,177362.32,0,0,0,0,0,0,0,0,95216.52,99581.63,102798.3,107211.34,176673.3
66e9812c2ca091eb0d409461,2409/003146/ALNOOR/0017,17 Sep 2024,Completed,claim,ALNOOR,ALNOOR,124866.11,0.05,118617.27,0,6248.84,1691,0,0,0,0,118617.27,117213.04,7653.07,124866.11,0,98,124241.42,624.69,124241.42,377,124866.11,124866.11,0.17,0.05,0.05,297.56,0,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,9230.34,65300.26,108818.86,117773.6,121243.71,121902.45,122250.03,122622.63,123037.45,123135.07,123675.75,124241.41,0,0,0,0,0,0,0,0,0,0,0,0,111921.26
